,Unnamed: 0,created_at,full_text,Label,tokenize text,stop removal text,stemmed_text,Unnamed: 0.1
1849,1849,Tue Jan 04 01:42:42 +0000 2022,sedangkan untuk memikul beban ekonomi pemerintah meminta dibantu bi burden sharing hinga anggaran pendapatan dan belanja negara bisa selamat tapi mengotot terus dengan ikn baru aneh sri mulyani siapsiap cairkan angaran ibu kota baru,2.0,"['sedangkan', 'untuk', 'memikul', 'beban', 'ekonomi', 'pemerintah', 'meminta', 'dibantu', 'bi', 'burden', 'sharing', 'hinga', 'anggaran', 'pendapatan', 'dan', 'belanja', 'negara', 'bisa', 'selamat', 'tapi', 'mengotot', 'terus', 'dengan', 'ikn', 'baru', 'aneh', 'sri', 'mulyani', 'siapsiap', 'cairkan', 'angaran', 'ibu', 'kota', 'baru']","['untuk', 'memikul', 'beban', 'ekonomi', 'pemerintah', 'meminta', 'dibantu', 'bi', 'burden', 'sharing', 'hinga', 'anggaran', 'pendapatan', 'belanja', 'negara', 'selamat', 'mengotot', 'terus', 'ikn', 'baru', 'aneh', 'sri', 'mulyani', 'siapsiap', 'cairkan', 'angaran', 'ibu', 'kota', 'baru']",untuk pikul beban ekonomi perintah minta bantu bi burden sharing hinga anggar dapat belanja negara selamat otot terus ikn baru aneh sri mulyani siapsiap cair angaran ibu kota baru,1849.0
1850,1850,Sun Mar 06 23:58:44 +0000 2022,percuma di kasih semua instrument negara kepada orang yang tidak pernah mau memikirkan rakyatnya yang dipikirkan ambisi pribadi ekstra time untuk ikn,0.0,"['percuma', 'di', 'kasih', 'semua', 'instrument', 'negara', 'kepada', 'orang', 'yang', 'tidak', 'pernah', 'mau', 'memikirkan', 'rakyatnya', 'yang', 'dipikirkan', 'ambisi', 'pribadi', 'ekstra', 'time', 'untuk', 'ikn']","['percuma', 'kasih', 'semua', 'instrument', 'negara', 'orang', 'tidak', 'pernah', 'mau', 'memikirkan', 'rakyatnya', 'dipikirkan', 'ambisi', 'pribadi', 'ekstra', 'time', 'ikn']",percuma kasih semua instrument negara orang tidak pernah mau pikir rakyat pikir ambisi pribadi ekstra time ikn,1850.0
1851,1851,Sun Mar 06 23:56:24 +0000 2022,pelayanan digital kelas dunia akan hadir di ikn nusantara maribersatupulihkankri,2.0,"['pelayanan', 'digital', 'kelas', 'dunia', 'akan', 'hadir', 'di', 'ikn', 'nusantara', 'maribersatupulihkankri']","['pelayanan', 'digital', 'kelas', 'dunia', 'hadir', 'ikn', 'nusantara', 'maribersatupulihkankri']",layan digital kelas dunia hadir ikn nusantara maribersatupulihkankri,1851.0
1852,1852,Sun Mar 06 23:55:47 +0000 2022,katanya menolak ikn tetapi kok yang paling getol ajukan calon,0.0,"['katanya', 'menolak', 'ikn', 'tetapi', 'kok', 'yang', 'paling', 'getol', 'ajukan', 'calon']","['katanya', 'menolak', 'ikn', 'kok', 'paling', 'getol', 'ajukan', 'calon']",kata tolak ikn kok paling getol aju calon,1852.0
1853,1853,Sun Mar 06 23:55:37 +0000 2022,pelayanan digital kelas dumia akan hadir di ikn nusantara maribersatupulihkankri,2.0,"['pelayanan', 'digital', 'kelas', 'dumia', 'akan', 'hadir', 'di', 'ikn', 'nusantara', 'maribersatupulihkankri']","['pelayanan', 'digital', 'kelas', 'dumia', 'hadir', 'ikn', 'nusantara', 'maribersatupulihkankri']",layan digital kelas dumia hadir ikn nusantara maribersatupulihkankri,1853.0
1854,1854,Sun Mar 06 23:53:01 +0000 2022,pemerintah percepat proses operasional otorita ikn nusantara,2.0,"['pemerintah', 'percepat', 'proses', 'operasional', 'otorita', 'ikn', 'nusantara']","['pemerintah', 'percepat', 'proses', 'operasional', 'otorita', 'ikn', 'nusantara']",perintah cepat proses operasional otorita ikn nusantara,1854.0
1855,1855,Sun Mar 06 23:52:20 +0000 2022,lumayan buat menyerap supaya bisa terserap ikn baru proyeknya gede lumayan buat logistik,0.0,"['lumayan', 'buat', 'menyerap', 'supaya', 'bisa', 'terserap', 'ikn', 'baru', 'proyeknya', 'gede', 'lumayan', 'buat', 'logistik']","['lumayan', 'buat', 'menyerap', 'bisa', 'terserap', 'ikn', 'baru', 'proyeknya', 'gede', 'lumayan', 'buat', 'logistik']",lumayan buat serap bisa serap ikn baru proyek gede lumayan buat logistik,1855.0
1856,1856,Sun Mar 06 23:51:07 +0000 2022,kalau mbah harto melanjutken repelita supaya bangsa ini tinggal landas kalau pak jokowi melanjutkan proyek ikn biar tidak mubadzir nanti akan ramai mendukung karena niatnya mulia tidak ingin uang negara mubadzir,0.0,"['kalau', 'mbah', 'harto', 'melanjutken', 'repelita', 'supaya', 'bangsa', 'ini', 'tinggal', 'landas', 'kalau', 'pak', 'jokowi', 'melanjutkan', 'proyek', 'ikn', 'biar', 'tidak', 'mubadzir', 'nanti', 'akan', 'ramai', 'mendukung', 'karena', 'niatnya', 'mulia', 'tidak', 'ingin', 'uang', 'negara', 'mubadzir']","['kalau', 'mbah', 'harto', 'melanjutken', 'repelita', 'bangsa', 'tinggal', 'landas', 'kalau', 'pak', 'jokowi', 'melanjutkan', 'proyek', 'ikn', 'biar', 'mubadzir', 'akan', 'ramai', 'mendukung', 'niatnya', 'mulia', 'ingin', 'uang', 'negara', 'mubadzir']",kalau mbah harto melanjutken repelita bangsa tinggal landas kalau pak jokowi lanjut proyek ikn biar mubadzir akan ramai dukung niat mulia ingin uang negara mubadzir,1856.0
1857,1857,Sun Mar 06 23:50:25 +0000 2022,partai keadilan sejahtera menolak pembangunan ikn tapi ikut ribut mengatur penempatan orang di sana kalau goblok permanen susah untuk diperbaiki,0.0,"['partai', 'keadilan', 'sejahtera', 'menolak', 'pembangunan', 'ikn', 'tapi', 'ikut', 'ribut', 'mengatur', 'penempatan', 'orang', 'di', 'sana', 'kalau', 'goblok', 'permanen', 'susah', 'untuk', 'diperbaiki']","['partai', 'keadilan', 'sejahtera', 'menolak', 'pembangunan', 'ikn', 'ikut', 'ribut', 'mengatur', 'penempatan', 'orang', 'sana', 'kalau', 'goblok', 'permanen', 'susah', 'diperbaiki']",partai adil sejahtera tolak bangun ikn ikut ribut atur tempat orang sana kalau goblok permanen susah baik,1857.0
1858,1858,Sun Mar 06 23:49:43 +0000 2022,urus jakarta saja yang tinggal trusin tidak becus mau urus ikn yang ada malah hancur,0.0,"['urus', 'jakarta', 'saja', 'yang', 'tinggal', 'trusin', 'tidak', 'becus', 'mau', 'urus', 'ikn', 'yang', 'ada', 'malah', 'hancur']","['urus', 'jakarta', 'tinggal', 'trusin', 'becus', 'mau', 'urus', 'ikn', 'yang', 'ada', 'malah', 'hancur']",urus jakarta tinggal trusin becus mau urus ikn yang ada malah hancur,1858.0
1859,1859,Sun Mar 06 23:42:02 +0000 2022,arab saudi ingin berkontribusi pembangunan ikn nusantara luhut langsung bentuk tim terpadu,2.0,"['arab', 'saudi', 'ingin', 'berkontribusi', 'pembangunan', 'ikn', 'nusantara', 'luhut', 'langsung', 'bentuk', 'tim', 'terpadu']","['arab', 'saudi', 'berkontribusi', 'pembangunan', 'ikn', 'nusantara', 'luhut', 'langsung', 'bentuk', 'tim', 'terpadu']",arab saudi kontribusi bangun ikn nusantara luhut langsung bentuk tim padu,1859.0
1860,1860,Sun Mar 06 23:40:03 +0000 2022,menteri koordinator bidang kemaritiman dan investasi luhut binsar pandjaitan menyampaikan kabar baik soal pembangunan ibu kota negara atau ikn nusantara luhutbinsar,2.0,"['menteri', 'koordinator', 'bidang', 'kemaritiman', 'dan', 'investasi', 'luhut', 'binsar', 'pandjaitan', 'menyampaikan', 'kabar', 'baik', 'soal', 'pembangunan', 'ibu', 'kota', 'negara', 'atau', 'ikn', 'nusantara', 'luhutbinsar']","['menteri', 'koordinator', 'bidang', 'kemaritiman', 'investasi', 'luhut', 'binsar', 'pandjaitan', 'menyampaikan', 'kabar', 'baik', 'soal', 'pembangunan', 'ibu', 'kota', 'negara', 'ikn', 'nusantara', 'luhutbinsar']",menteri koordinator bidang maritim investasi luhut binsar pandjaitan sampai kabar baik soal bangun ibu kota negara ikn nusantara luhutbinsar,1860.0
1861,1861,Sun Mar 06 23:38:58 +0000 2022,diam sebenarnya mendukung pembangunan ikn tapi bukan partai keadilan sejahtera namanya kalau omongan amp tindakanya sinkron,0.0,"['diam', 'sebenarnya', 'mendukung', 'pembangunan', 'ikn', 'tapi', 'bukan', 'partai', 'keadilan', 'sejahtera', 'namanya', 'kalau', 'omongan', 'amp', 'tindakanya', 'sinkron']","['diam', 'sebenarnya', 'mendukung', 'pembangunan', 'ikn', 'bukan', 'partai', 'keadilan', 'sejahtera', 'namanya', 'kalau', 'omongan', 'amp', 'tindakanya', 'sinkron']",diam benar dukung bangun ikn bukan partai adil sejahtera nama kalau omong amp tindakanya sinkron,1861.0
1862,1862,Sun Mar 06 23:37:21 +0000 2022,saya menyetujui cak imin presiden jawa timur ganjar presiden jawa tengah ridwan kamil presiden jabar anies presiden jakarta prabowo presiden ikn,2.0,"['saya', 'menyetujui', 'cak', 'imin', 'presiden', 'jawa', 'timur', 'ganjar', 'presiden', 'jawa', 'tengah', 'ridwan', 'kamil', 'presiden', 'jabar', 'anies', 'presiden', 'jakarta', 'prabowo', 'presiden', 'ikn']","['menyetujui', 'cak', 'imin', 'presiden', 'jawa', 'timur', 'ganjar', 'presiden', 'jawa', 'tengah', 'ridwan', 'kamil', 'presiden', 'jabar', 'anies', 'presiden', 'jakarta', 'prabowo', 'presiden', 'ikn']",tuju cak imin presiden jawa timur ganjar presiden jawa tengah ridwan kamil presiden jabar anies presiden jakarta prabowo presiden ikn,1862.0
1863,1863,Sun Mar 06 23:37:11 +0000 2022,saya inisial juga b mengenalkan ya saya jadi ketua ikn ikatan kebelet nikah,1.0,"['saya', 'inisial', 'juga', 'b', 'mengenalkan', 'ya', 'saya', 'jadi', 'ketua', 'ikn', 'ikatan', 'kebelet', 'nikah']","['inisial', 'b', 'mengenalkan', 'saya', 'jadi', 'ketua', 'ikn', 'ikatan', 'kebelet', 'nikah']",inisial b kenal saya jadi ketua ikn ikat kebelet nikah,1863.0
1864,1864,Sun Mar 06 23:33:55 +0000 2022,cegah banjir ikn nusantara bendungan sepaku semoi terisi air maribersatupulihkankri,2.0,"['cegah', 'banjir', 'ikn', 'nusantara', 'bendungan', 'sepaku', 'semoi', 'terisi', 'air', 'maribersatupulihkankri']","['cegah', 'banjir', 'ikn', 'nusantara', 'bendungan', 'sepaku', 'semoi', 'terisi', 'air', 'maribersatupulihkankri']",cegah banjir ikn nusantara bendung paku semoi isi air maribersatupulihkankri,1864.0
1865,1865,Sun Mar 06 23:31:22 +0000 2022,jika sudah diputuskan aparatur sipil negara aparatur sipil negara pindah ke ibu kota negara ikn nusantara hukumnya wajib,2.0,"['jika', 'sudah', 'diputuskan', 'aparatur', 'sipil', 'negara', 'aparatur', 'sipil', 'negara', 'pindah', 'ke', 'ibu', 'kota', 'negara', 'ikn', 'nusantara', 'hukumnya', 'wajib']","['sudah', 'diputuskan', 'aparatur', 'sipil', 'negara', 'aparatur', 'sipil', 'negara', 'pindah', 'ibu', 'kota', 'negara', 'ikn', 'nusantara', 'hukumnya', 'wajib']",sudah putus aparatur sipil negara aparatur sipil negara pindah ibu kota negara ikn nusantara hukum wajib,1865.0
1866,1866,Sun Mar 06 23:28:52 +0000 2022,partai keadilan sejahtera mang tidak konsisten kemarin menolak ikn sekarang ribut calonkan anies konsultan ikn ribet,0.0,"['partai', 'keadilan', 'sejahtera', 'mang', 'tidak', 'konsisten', 'kemarin', 'menolak', 'ikn', 'sekarang', 'ribut', 'calonkan', 'anies', 'konsultan', 'ikn', 'ribet']","['partai', 'keadilan', 'sejahtera', 'mang', 'konsisten', 'kemarin', 'menolak', 'ikn', 'sekarang', 'ribut', 'calonkan', 'anies', 'konsultan', 'ikn', 'ribet']",partai adil sejahtera mang konsisten kemarin tolak ikn sekarang ribut calon anies konsultan ikn ribet,1866.0
1867,1867,Sun Mar 06 23:22:34 +0000 2022,mereka yang menolak kamu ikn dengan lucunya mengusulkan calon pemimpinya dagelan,2.0,"['mereka', 'yang', 'menolak', 'kamu', 'ikn', 'dengan', 'lucunya', 'mengusulkan', 'calon', 'pemimpinya', 'dagelan']","['yang', 'menolak', 'kamu', 'ikn', 'lucunya', 'mengusulkan', 'calon', 'pemimpinya', 'dagelan']",yang tolak kamu ikn lucu usul calon mimpi dagel,1867.0
1868,1868,Sun Mar 06 23:21:31 +0000 2022,sa geli sangat dengan politik ulama ikhwanul muslim mesir penjajah ideologi dari mesir ini menolak pancasila menolak demokrasi yang katanya kafir ingin tirani ala khilafah tolak kamu ikn tolak ikn kok ribut soal gubernur ikn dan konsultan ikn politik taqiyah alias tipu,2.0,"['sa', 'geli', 'sangat', 'dengan', 'politik', 'ulama', 'ikhwanul', 'muslim', 'mesir', 'penjajah', 'ideologi', 'dari', 'mesir', 'ini', 'menolak', 'pancasila', 'menolak', 'demokrasi', 'yang', 'katanya', 'kafir', 'ingin', 'tirani', 'ala', 'khilafah', 'tolak', 'kamu', 'ikn', 'tolak', 'ikn', 'kok', 'ribut', 'soal', 'gubernur', 'ikn', 'dan', 'konsultan', 'ikn', 'politik', 'taqiyah', 'alias', 'tipu']","['sa', 'geli', 'sangat', 'politik', 'ulama', 'ikhwanul', 'muslim', 'mesir', 'penjajah', 'ideologi', 'mesir', 'menolak', 'pancasila', 'menolak', 'demokrasi', 'katanya', 'kafir', 'tirani', 'ala', 'khilafah', 'tolak', 'kamu', 'ikn', 'tolak', 'ikn', 'kok', 'ribut', 'soal', 'gubernur', 'ikn', 'konsultan', 'ikn', 'politik', 'taqiyah', 'alias', 'tipu']",sa geli sangat politik ulama ikhwanul muslim mesir jajah ideologi mesir tolak pancasila tolak demokrasi kata kafir tirani ala khilafah tolak kamu ikn tolak ikn kok ribut soal gubernur ikn konsultan ikn politik taqiyah alias tipu,1868.0
1869,1869,Sun Mar 06 23:21:28 +0000 2022,mari dukung pemindahan ikn nusantara indonesia disiplin prokes,2.0,"['mari', 'dukung', 'pemindahan', 'ikn', 'nusantara', 'indonesia', 'disiplin', 'prokes']","['dukung', 'pemindahan', 'ikn', 'nusantara', 'indonesia', 'disiplin', 'prokes']",dukung pindah ikn nusantara indonesia disiplin prokes,1869.0
1870,1870,Sun Mar 06 23:21:17 +0000 2022,mereka kan satunya partai yang tidak setuju dengan ikn buat apa ngerecokin urusan ikn,0.0,"['mereka', 'kan', 'satunya', 'partai', 'yang', 'tidak', 'setuju', 'dengan', 'ikn', 'buat', 'apa', 'ngerecokin', 'urusan', 'ikn']","['kan', 'satunya', 'partai', 'tidak', 'setuju', 'ikn', 'buat', 'apa', 'ngerecokin', 'urusan', 'ikn']",kan satu partai tidak tuju ikn buat apa ngerecokin urus ikn,1870.0
1871,1871,Sun Mar 06 23:14:13 +0000 2022,bukankah gerombolan ini menolak ikn,2.0,"['bukankah', 'gerombolan', 'ini', 'menolak', 'ikn']","['bukankah', 'gerombolan', 'menolak', 'ikn']",bukankah gerombol tolak ikn,1871.0
1872,1872,Sun Mar 06 23:12:33 +0000 2022,kalau sampai partai keadilan sejahtera benar usulkan anies baswedan untuk masalah ikn itu artinya partai keadilan sejahtera sunguh terlalu dan ingin menjebloskan anis baswedan ke neraka,0.0,"['kalau', 'sampai', 'partai', 'keadilan', 'sejahtera', 'benar', 'usulkan', 'anies', 'baswedan', 'untuk', 'masalah', 'ikn', 'itu', 'artinya', 'partai', 'keadilan', 'sejahtera', 'sunguh', 'terlalu', 'dan', 'ingin', 'menjebloskan', 'anis', 'baswedan', 'ke', 'neraka']","['kalau', 'partai', 'keadilan', 'sejahtera', 'benar', 'usulkan', 'anies', 'baswedan', 'masalah', 'ikn', 'artinya', 'partai', 'keadilan', 'sejahtera', 'sunguh', 'terlalu', 'ingin', 'menjebloskan', 'anis', 'baswedan', 'neraka']",kalau partai adil sejahtera benar usul anies baswedan masalah ikn arti partai adil sejahtera sunguh terlalu ingin jeblos anis baswedan neraka,1872.0
1873,1873,Sun Mar 06 23:07:54 +0000 2022,bukanya partai keadilan sejahtera tidak se ikn baru lah sekarang kok pakai mintangusul begitu tidak konsisten alias mencla mencle,0.0,"['bukanya', 'partai', 'keadilan', 'sejahtera', 'tidak', 'se', 'ikn', 'baru', 'lah', 'sekarang', 'kok', 'pakai', 'mintangusul', 'begitu', 'tidak', 'konsisten', 'alias', 'mencla', 'mencle']","['bukanya', 'partai', 'keadilan', 'sejahtera', 'se', 'ikn', 'baru', 'lah', 'sekarang', 'kok', 'pakai', 'mintangusul', 'tidak', 'konsisten', 'alias', 'mencla', 'mencle']",buka partai adil sejahtera se ikn baru lah sekarang kok pakai mintangusul tidak konsisten alias mencla mencle,1873.0
1874,1874,Sun Mar 06 23:04:45 +0000 2022,bagaimana sih partainya menolak ikn ini malah menyarankan,0.0,"['bagaimana', 'sih', 'partainya', 'menolak', 'ikn', 'ini', 'malah', 'menyarankan']","['bagaimana', 'sih', 'partainya', 'menolak', 'ikn', 'malah', 'menyarankan']",bagaimana sih partai tolak ikn malah saran,1874.0
1875,1875,Sun Mar 06 23:03:51 +0000 2022,yang menolak ikn dilarang usul,2.0,"['yang', 'menolak', 'ikn', 'dilarang', 'usul']","['menolak', 'ikn', 'dilarang', 'usul']",tolak ikn larang usul,1875.0
1876,1876,Sun Mar 06 23:01:11 +0000 2022,pelayanan digital kelas dunia akan hadir di ikn nusantara maribersatupulihkankri,2.0,"['pelayanan', 'digital', 'kelas', 'dunia', 'akan', 'hadir', 'di', 'ikn', 'nusantara', 'maribersatupulihkankri']","['pelayanan', 'digital', 'kelas', 'dunia', 'hadir', 'ikn', 'nusantara', 'maribersatupulihkankri']",layan digital kelas dunia hadir ikn nusantara maribersatupulihkankri,1876.0
1877,1877,Sun Mar 06 23:01:03 +0000 2022,menteri komunikasi dan informasi jajaki kerja sama glibal untuk infrastruktur tidak di ikn maribersatupulihkankri,2.0,"['menteri', 'komunikasi', 'dan', 'informasi', 'jajaki', 'kerja', 'sama', 'glibal', 'untuk', 'infrastruktur', 'tidak', 'di', 'ikn', 'maribersatupulihkankri']","['menteri', 'komunikasi', 'informasi', 'jajaki', 'kerja', 'sama', 'glibal', 'infrastruktur', 'di', 'ikn', 'maribersatupulihkankri']",menteri komunikasi informasi jajak kerja sama glibal infrastruktur di ikn maribersatupulihkankri,1877.0
1878,1878,Sun Mar 06 23:00:29 +0000 2022,menteri komunikasi dan informasi jajaki kerja sama global untuk infrastruktur tidak di ikn semangat maribersatupulihkankri,2.0,"['menteri', 'komunikasi', 'dan', 'informasi', 'jajaki', 'kerja', 'sama', 'global', 'untuk', 'infrastruktur', 'tidak', 'di', 'ikn', 'semangat', 'maribersatupulihkankri']","['menteri', 'komunikasi', 'informasi', 'jajaki', 'kerja', 'sama', 'global', 'infrastruktur', 'di', 'ikn', 'semangat', 'maribersatupulihkankri']",menteri komunikasi informasi jajak kerja sama global infrastruktur di ikn semangat maribersatupulihkankri,1878.0
1879,1879,Sun Mar 06 23:00:02 +0000 2022,menteri komunikasi dan informasi akan jajaki kerja sama global untuk infrastruktur tidak di ikn bagus ya maribersatupulihkankri,2.0,"['menteri', 'komunikasi', 'dan', 'informasi', 'akan', 'jajaki', 'kerja', 'sama', 'global', 'untuk', 'infrastruktur', 'tidak', 'di', 'ikn', 'bagus', 'ya', 'maribersatupulihkankri']","['menteri', 'komunikasi', 'informasi', 'jajaki', 'kerja', 'sama', 'global', 'infrastruktur', 'di', 'ikn', 'bagus', 'maribersatupulihkankri']",menteri komunikasi informasi jajak kerja sama global infrastruktur di ikn bagus maribersatupulihkankri,1879.0
1880,1880,Sun Mar 06 23:00:02 +0000 2022,menteri komunikasi dan informasi jajaki kerja sama global untuk infrastruktur tidak di ikn maribersatupulihkankri,2.0,"['menteri', 'komunikasi', 'dan', 'informasi', 'jajaki', 'kerja', 'sama', 'global', 'untuk', 'infrastruktur', 'tidak', 'di', 'ikn', 'maribersatupulihkankri']","['menteri', 'komunikasi', 'informasi', 'jajaki', 'kerja', 'sama', 'global', 'infrastruktur', 'di', 'ikn', 'maribersatupulihkankri']",menteri komunikasi informasi jajak kerja sama global infrastruktur di ikn maribersatupulihkankri,1880.0
1881,1881,Sun Mar 06 23:00:01 +0000 2022,conie asyik pejelasanya bahwa presiden lagi sibuk bangun mimpi ikn jadi tidak urusan sama yang lain sepertinya benar juga presiden kita sepertinya ingin punya kebangan bangun ikn ditengah krisis,1.0,"['conie', 'asyik', 'pejelasanya', 'bahwa', 'presiden', 'lagi', 'sibuk', 'bangun', 'mimpi', 'ikn', 'jadi', 'tidak', 'urusan', 'sama', 'yang', 'lain', 'sepertinya', 'benar', 'juga', 'presiden', 'kita', 'sepertinya', 'ingin', 'punya', 'kebangan', 'bangun', 'ikn', 'ditengah', 'krisis']","['conie', 'asyik', 'pejelasanya', 'presiden', 'sibuk', 'bangun', 'mimpi', 'ikn', 'jadi', 'urusan', 'sama', 'lain', 'sepertinya', 'benar', 'presiden', 'sepertinya', 'punya', 'kebangan', 'bangun', 'ikn', 'ditengah', 'krisis']",conie asyik jasa presiden sibuk bangun mimpi ikn jadi urus sama lain seperti benar presiden seperti punya bang bangun ikn tengah krisis,1881.0
1882,1882,Sun Mar 06 23:00:01 +0000 2022,menteri komunikasi dan informasi menjajaki kerja sama global untuk infrastruktur tidak di ikn mantap maribersatupulihlankri,2.0,"['menteri', 'komunikasi', 'dan', 'informasi', 'menjajaki', 'kerja', 'sama', 'global', 'untuk', 'infrastruktur', 'tidak', 'di', 'ikn', 'mantap', 'maribersatupulihlankri']","['menteri', 'komunikasi', 'informasi', 'menjajaki', 'kerja', 'sama', 'global', 'infrastruktur', 'di', 'ikn', 'mantap', 'maribersatupulihlankri']",menteri komunikasi informasi jajak kerja sama global infrastruktur di ikn mantap maribersatupulihlankri,1882.0
1883,1883,Sun Mar 06 23:00:01 +0000 2022,kini menteri komunikasi dan informasi jajaki kerja sama global guna untyk infrastruktur tidak di ikn maribersatupulihkankri,2.0,"['kini', 'menteri', 'komunikasi', 'dan', 'informasi', 'jajaki', 'kerja', 'sama', 'global', 'guna', 'untyk', 'infrastruktur', 'tidak', 'di', 'ikn', 'maribersatupulihkankri']","['kini', 'menteri', 'komunikasi', 'informasi', 'jajaki', 'kerja', 'sama', 'global', 'untyk', 'infrastruktur', 'di', 'ikn', 'maribersatupulihkankri']",kini menteri komunikasi informasi jajak kerja sama global untyk infrastruktur di ikn maribersatupulihkankri,1883.0
1884,1884,Sun Mar 06 23:00:00 +0000 2022,pemerintah bekerja sama dengan berbagai pihak dalam mempercepat penerapan jaringan tidak lebih khususnya pengembangan di kota pintar dan ibu kota negara ikn nusantara maribersatupulihkankri,2.0,"['pemerintah', 'bekerja', 'sama', 'dengan', 'berbagai', 'pihak', 'dalam', 'mempercepat', 'penerapan', 'jaringan', 'tidak', 'lebih', 'khususnya', 'pengembangan', 'di', 'kota', 'pintar', 'dan', 'ibu', 'kota', 'negara', 'ikn', 'nusantara', 'maribersatupulihkankri']","['pemerintah', 'bekerja', 'sama', 'berbagai', 'pihak', 'mempercepat', 'penerapan', 'jaringan', 'lebih', 'khususnya', 'pengembangan', 'kota', 'pintar', 'ibu', 'kota', 'negara', 'ikn', 'nusantara', 'maribersatupulihkankri']",perintah kerja sama bagai pihak cepat terap jaring lebih khusus kembang kota pintar ibu kota negara ikn nusantara maribersatupulihkankri,1884.0
1885,1885,Sun Mar 06 23:00:00 +0000 2022,untuk pelayanan digit kelas dunia akan hadir di ikn nusantara maribersatupulihkankri,2.0,"['untuk', 'pelayanan', 'digit', 'kelas', 'dunia', 'akan', 'hadir', 'di', 'ikn', 'nusantara', 'maribersatupulihkankri']","['pelayanan', 'digit', 'kelas', 'dunia', 'hadir', 'ikn', 'nusantara', 'maribersatupulihkankri']",layan digit kelas dunia hadir ikn nusantara maribersatupulihkankri,1885.0
1886,1886,Sun Mar 06 22:53:25 +0000 2022,apa yang dikatakan partai keadilan sejahtera seperti anti ikn sekarang malah meminta anies jadi konsultan bukanya nanti dikaprokin ahok terus tiap hari ini indikasi pemerintah sudah benar,0.0,"['apa', 'yang', 'dikatakan', 'partai', 'keadilan', 'sejahtera', 'seperti', 'anti', 'ikn', 'sekarang', 'malah', 'meminta', 'anies', 'jadi', 'konsultan', 'bukanya', 'nanti', 'dikaprokin', 'ahok', 'terus', 'tiap', 'hari', 'ini', 'indikasi', 'pemerintah', 'sudah', 'benar']","['apa', 'dikatakan', 'partai', 'keadilan', 'sejahtera', 'anti', 'ikn', 'sekarang', 'malah', 'meminta', 'anies', 'jadi', 'konsultan', 'bukanya', 'dikaprokin', 'ahok', 'terus', 'tiap', 'hari', 'indikasi', 'pemerintah', 'benar']",apa kata partai adil sejahtera anti ikn sekarang malah minta anies jadi konsultan buka dikaprokin ahok terus tiap hari indikasi perintah benar,1886.0
1887,1887,Sun Mar 06 22:51:48 +0000 2022,berarti kalau pak anies diangkat jadi konsultan ikn batal tolak ikn jigur ik,0.0,"['berarti', 'kalau', 'pak', 'anies', 'diangkat', 'jadi', 'konsultan', 'ikn', 'batal', 'tolak', 'ikn', 'jigur', 'ik']","['berarti', 'kalau', 'pak', 'anies', 'diangkat', 'jadi', 'konsultan', 'ikn', 'batal', 'tolak', 'ikn', 'jigur', 'ik']",arti kalau pak anies angkat jadi konsultan ikn batal tolak ikn jigur ik,1887.0
1888,1888,Sun Mar 06 22:47:11 +0000 2022,weleh weleh katanya partai keadilan sejahtera menolak ikn tapi sisi lain mengusulkan orany untuk jadi konsultan aneh,0.0,"['weleh', 'weleh', 'katanya', 'partai', 'keadilan', 'sejahtera', 'menolak', 'ikn', 'tapi', 'sisi', 'lain', 'mengusulkan', 'orany', 'untuk', 'jadi', 'konsultan', 'aneh']","['weleh', 'weleh', 'katanya', 'partai', 'keadilan', 'sejahtera', 'menolak', 'ikn', 'sisi', 'mengusulkan', 'orany', 'jadi', 'konsultan', 'aneh']",weh weh kata partai adil sejahtera tolak ikn sisi usul orany jadi konsultan aneh,1888.0
1889,1889,Sun Mar 06 22:44:30 +0000 2022,presiden kita akan membangun ikn yang benarbenar menunjukkan kebesaran bangsa indonesia,1.0,"['presiden', 'kita', 'akan', 'membangun', 'ikn', 'yang', 'benarbenar', 'menunjukkan', 'kebesaran', 'bangsa', 'indonesia']","['presiden', 'akan', 'membangun', 'ikn', 'benarbenar', 'menunjukkan', 'kebesaran', 'bangsa', 'indonesia']",presiden akan bangun ikn benarbenar tunjuk besar bangsa indonesia,1889.0
1890,1890,Sun Mar 06 22:43:05 +0000 2022,telkomgroup mendukung ikn nusantara menjadi pintar city yang modern komitmen ini juga selaras dengan komitmen telkom dalam mewujudkan kedaulatan digital di seluruh penjuru indonesia,1.0,"['telkomgroup', 'mendukung', 'ikn', 'nusantara', 'menjadi', 'pintar', 'city', 'yang', 'modern', 'komitmen', 'ini', 'juga', 'selaras', 'dengan', 'komitmen', 'telkom', 'dalam', 'mewujudkan', 'kedaulatan', 'digital', 'di', 'seluruh', 'penjuru', 'indonesia']","['telkomgroup', 'mendukung', 'ikn', 'nusantara', 'menjadi', 'pintar', 'city', 'modern', 'komitmen', 'juga', 'selaras', 'komitmen', 'telkom', 'mewujudkan', 'kedaulatan', 'digital', 'seluruh', 'penjuru', 'indonesia']",telkomgroup dukung ikn nusantara jadi pintar city modern komitmen juga selaras komitmen telkom wujud daulat digital seluruh penjuru indonesia,1890.0
